,message_body,abusive,asking_exchange,normal,offline_sell,possible_fraud,sharing_contact_details
7287,It's with mattress,0,0,1,0,0,0
1383,OFFER MADE : ? 1750| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5682,Offer Made: 19000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
4530,yes. battery life is good,0,0,1,0,0,0
4343,Let me chk,0,0,1,0,0,0
4828,2500?,0,0,1,0,0,0
1371,Is it available?,0,0,1,0,0,0
3048,Ok,0,0,1,0,0,0
7082,Is it available?,0,0,1,0,0,0
7828,Counter Offer: 11000| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
5989,What's app: 9494835534 text me,0,0,0,0,0,1
3700,"Don't wry , Quikr vl pay u",0,0,1,0,0,0
3249,OFFER MADE : ? 6000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3276,For play school sponsor mam so many kids will play enjoy God bless u mam,0,0,1,0,0,0
937,Ok,0,0,1,0,0,0
1948,1700 final,0,0,1,0,0,0
6821,You have to share or promote your website link on social media platforms..,0,0,0,0,1,0
5969,Also where exactly in thane,0,0,1,0,0,0
2631,What's your final price?,0,0,1,0,0,0
7380,Is it 6*6?,0,0,1,0,0,0
3992,OFFER MADE : ? 9999| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4497,or we can meet up and finalise&nbsp;,0,0,1,0,0,0
5845,is it original,0,0,1,0,0,0
2352,15000/-,0,0,1,0,0,0
1787,OFFER MADE : ? 29000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1411,OFFER MADE : ? 1869| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3433,Hi Kushal,0,0,1,0,0,0
1833,11500,0,0,1,0,0,0
7934,8709471657 normal msg to me like hii this is c delear,0,0,0,0,0,1
26,Ur mobile no?,0,0,0,0,0,1
5303,Please share some more pictures.,0,0,1,0,0,0
6008,Pls call ms,0,0,0,0,0,1
3114,To high rate and you had also not bill,0,0,1,0,0,0
6284,Reply,0,0,1,0,0,0
5524,OFFER MADE : ₹ 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2971,Is it available?,0,0,1,0,0,0
7320,Hi sir I will take by quikr drop sir hi will take 500 I think for drop,0,0,1,0,0,0
1212,OFFER MADE : ? 14250,0,0,1,0,0,0
3337,OFFER MADE : ? 6500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3035,What's your final price?,0,0,1,0,0,0
107,8948344420,0,0,0,0,0,1
1091,How old is it?,0,0,1,0,0,0
2031,How old is it?,0,0,1,0,0,0
5276,Are you going to pay,0,0,1,0,0,0
8290,fuck off horny bitch,1,0,0,0,0,0
6931,Just antivirus,0,0,1,0,0,0
7958,Offer Made: 10000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
3296,i am from Ashok Vihar,0,0,1,0,0,0
6044,I message you on WhatsApp already,0,0,0,0,0,1
2047,Please share some more pictures.,0,0,1,0,0,0
7651,Is it available?,0,0,1,0,0,0
3084,Is this a refurbished unit,0,0,1,0,0,0
2412,OFFER MADE : ? 400| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
8135,your location,0,0,0,1,0,0
3287,OFFER MADE : ? 6000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4484,Counter Offer: 20000| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
1375,I want this,0,0,1,0,0,0
7746,Offer Made: 4550| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
3888,What's your final price?,0,0,1,0,0,0
7943,haha my car is huge,0,0,1,0,0,0
8022,xxxx xnxx.com xxxx,1,0,0,0,0,0
1068,Of the product?,0,0,1,0,0,0
6432,Bill or Invoice available?,0,0,1,0,0,0
1758,Ok,0,0,1,0,0,0
7197,300 itself,0,0,1,0,0,0
385,What is the final price ,0,0,1,0,0,0
1902,"Our company Head office & Branches is in Mumbai city
The shipment will be despatch & ship from Mumbai city
COD cash on delivery service is available any where in India

Free Shipping

Our company 
1 office in USA America
1 office in Dubai UAE
3 office in mumbai city.",0,0,0,1,0,0
6083,The price for new is 8999...n this fone is next to new ...n is is just 5600.,0,0,1,0,0,0
5375,Have 7.8k offer already,0,0,1,0,0,0
2699,I bought it from reliance so it was a hardcopy,0,0,1,0,0,0
674,COUNTER OFFER MADE : ? 5500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1334,How will it happen ?,0,0,1,0,0,0
5148,OFFER MADE : ₹ 5500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6629,OFFER MADE : ₹ 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3155,600,0,0,1,0,0,0
6449,Is it available?,0,0,1,0,0,0
7551,I am looking for some issues of that time,0,0,1,0,0,0
7251,Need dimensions please,0,0,1,0,0,0
6390,Kuthe ahat tumhi rahyala,0,0,1,0,0,0
6480,How old is it?,0,0,1,0,0,0
5123,M asking,0,0,1,0,0,0
3206,Is it available?,0,0,1,0,0,0
151,WhatsApp me. 8937082293,0,0,0,0,0,1
4559,yes tell me,0,0,1,0,0,0
7531,How old is the device?,0,0,1,0,0,0
3662,Is it available?,0,0,1,0,0,0
6372,Hello,0,0,1,0,0,0
6116,Ok.,0,0,1,0,0,0
2889,Cod hai,0,0,1,0,0,0
4216,OFFER MADE: ? 4050 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4471,on whats no,0,0,1,0,0,0
4250,8000,0,0,1,0,0,0
4438,Shared,0,0,1,0,0,0
8048,Paytm me on my number,0,0,0,0,1,0
304,Payment pahle dena hoga kya,0,0,0,1,0,0
6276,Last price ketli levani,0,0,1,0,0,0
6335,Is it available?,0,0,1,0,0,0
5470,11500,0,0,1,0,0,0
6073,14 months,0,0,1,0,0,0
1259,Is it available?,0,0,1,0,0,0
5098,What is phone condition,0,0,1,0,0,0
2404,1 hajar me phone milta hai,0,0,1,0,0,0
5453,Not less than 6499,0,0,1,0,0,0
3607,Only minor dents,0,0,1,0,0,0
2536,Is it available,0,0,1,0,0,0
6579,Ok,0,0,1,0,0,0
2986,http://teja7.kuikr.com/o1/20191022/ak_824656788-1571763453_sm.jpg,0,0,1,0,0,0
3509,OFFER MADE : ? 750| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2335,Is it available?,0,0,1,0,0,0
8127,your location,0,0,0,1,0,0
5843,Is it still available,0,0,1,0,0,0
6070,300 last,0,0,1,0,0,0
1116,Is it available?,0,0,1,0,0,0
4638,s available,0,0,1,0,0,0
6727,Can see sir,0,0,1,0,0,0
7708,Need 4 almirah,0,0,1,0,0,0
432,And selling reason is my MacBook is dead ,0,0,1,0,0,0
6295,What's your final price?,0,0,1,0,0,0
1000,"Yes, It's available.",0,0,1,0,0,0
7587,What is the condition of the product?,0,0,1,0,0,0
1721,"Samsung price list 

99 percent Same as Original high Quality 1 year warranty with Box & All Accessories Brand New imported from USA California unlock All India Sim card will work Factory Unlock All Model Indian 4G network will work 

Same as original all features no differences 
1)Look
2)Software
3)Features
4)Camera
5)Battery
6)Ram
7)processor

Every thing is same imported from USA

Color choice depend upon stock & Availability when u confirm ur order we will inform which color r available in stock

(Rom is internal Storage) 

****************************

1)Samsung Galaxy Note 9..4G..6gb Ram 128gb Rom Rs  9000
   Samsung Galaxy Note 9..4G..8gb Ram 512gb Rom Rs 10500

2)Samsung S9 Plus 4G..6gb Ram 64gb Rom Rs 9000
Samsung S9 Plus 4G 6gb Ram 128gb Rom Rs 9500
Samsung S9 Plus 4G 6gb Ram 256gb Rom Rs 10250


3) Samsung S10 Plus 8gb Ram 128GB Rom Rs 9500
 Samsung S10 Plus 8gb Ram  512gb Rom  Rs 10500
 Samsung S10 Plus 12gb Ram  1TB Rom Rs 12500


4)Samsung Note 10 plus..12gb Ram 256gb Rom Rs 11500
    Samsung Note 10 plus..12gb Ram 512gb Rom Rs 13500",0,0,1,0,0,0
3078,Ram rom ????? ??,0,0,1,0,0,0
3511,??,0,0,1,0,0,0
3044,Only,0,0,1,0,0,0
7648,OFFER MADE : ₹ 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7267,Is it available?,0,0,1,0,0,0
8100,is exchange offer available now,0,1,0,0,0,0
618,COUNTER OFFER MADE : ? 3000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5894,Are you from raipur somewhere?,0,0,0,1,0,0
5650,Too many massge whatasp me 9836884617,0,0,0,0,0,1
7413,How old is it?,0,0,1,0,0,0
6805,OFFER ACCEPTED : ₹ 25000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
262,Whatsapp Us:7303326495,0,0,0,0,0,1
4870,Offer Made: 8000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
7148,"Yes, It's available.",0,0,1,0,0,0
6644,OFFER MADE : ₹ 1000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
546,Buying price at that time ,0,0,1,0,0,0
3005,Wait sir,0,0,1,0,0,0
2396,OFFER MADE : ? 3850| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5063,I wanted to know about the condition of the lens,0,0,1,0,0,0
6112,Please,0,0,1,0,0,0
644,COUNTER OFFER MADE : ? 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
8280,Lets meet at some place,0,0,0,1,0,0
6704,Is it available?,0,0,1,0,0,0
5927,If yes then 2500 is my offer price&nbsp;,0,0,1,0,0,0
4595,Offer Made: 49000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
2726,This is least I can offer,0,0,1,0,0,0
5345,OFFER MADE : ₹ 14000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
711,Is it available?,0,0,1,0,0,0
2427,"Yes, It's available.",0,0,1,0,0,0
5045,can you please what’s app me,0,0,0,0,0,1
8072,23247881809,0,0,0,0,0,1
7171,OFFER MADE : ₹ 1700| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1492,THE PAYMENT HAS BEEN MADE SUCCESSFULLY,0,0,1,0,0,0
6384,OFFER MADE : ₹ 20000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
973,OFFER MADE : ? 10000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1640,I made the payment,0,0,1,0,0,0
7905,Is that OK for you,0,0,1,0,0,0
935,"Hi. What's your final price below which you won't accept any offer. This is with regard to know whether you're phone I'd in my budget. Reason behind to ask is, coz this phone may bring happiness to someone who can't afford a phone as a gift on his birthday. If you could help me to the least it would brighten up someone's face.",0,0,1,0,0,0
3887,Where are you located?,0,0,1,0,0,0
3870,OFFER MADE : ? 8500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
92,Send your contact no,0,0,0,0,0,1
4145,OFFER ACCEPTED : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3142,Sorry,0,0,1,0,0,0
3000,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7307,OFFER MADE : ₹ 2000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
411,"Box, cover , memory card, charger , battery ",0,0,1,0,0,0
6026,Last 6 k,0,0,1,0,0,0
1583,OFFER MADE : ? 22222| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3427,4x6,0,0,1,0,0,0
434,Hlo,0,0,1,0,0,0
6756,I hv stoles and abayas,0,0,1,0,0,0
3073,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
8069,(+) 91 9933989831,0,0,0,0,0,1
5250,I purchase it to sell,0,0,1,0,0,0
4802,??,0,0,1,0,0,0
3522,What's your final price?,0,0,1,0,0,0
5628,That much is not reasonable.,0,0,1,0,0,0
4173,Sold,0,0,1,0,0,0
6926,4GB ram 500GB HDD,0,0,1,0,0,0
419,OFFER ACCEPTED | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7663,The product is in good condition,0,0,1,0,0,0
4189,Price*,0,0,1,0,0,0
2761,Lets settle in 4.5k my friend will come to see it..and will close the deal..will pay you today itself,0,0,1,0,0,0
320,"Delivered on Friday (18 oct).. avbl in whitefield.. if u want this week, can make it for 5k",0,0,0,1,0,0
3539,Yes mattress is brand new and unused,0,0,1,0,0,0
2433,OFFER MADE : ? 4000,0,0,1,0,0,0
202,Final Price,0,0,1,0,0,0
7717,OFFER MADE : ₹ 10000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
526,COUNTER OFFER MADE : ? 18500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4393,Wer do you put up,0,0,1,0,0,0
6656,OFFER MADE : ₹ 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5334,Is it available?,0,0,1,0,0,0
2548,OFFER MADE : ? 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6407,OFFER MADE : ₹ 8000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3033,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4813,I do not have the copy of invoice. I bought the set from Singapore in 2006.&nbsp;,0,0,1,0,0,0
6822,You choose 5 panties,1,0,0,0,0,0
6033,Is it available?,0,0,1,0,0,0
342,"R u using Whatsapp sir if yes plz Whatsapp our company executives on 9867627551 or our company sales team USA Whatsapp no +1(802 6715252) for further chat & for all ur Queries

Or share ur whatsapp no if u r using it
Thank you",0,0,0,1,0,0
